id;employer_id;user_id;user_country;client_type;slug;name;description;skill_id;subcategory_id;type;budget;status;el1;created
3165403;9610372;9613064;BR;new;criacao-e-otimizacao-de-materiais-promocionais-em-pdf-para-vendas;Criação e Otimização de Materiais Promocionais em Pdf para Vendas;Estamos buscando um designer gráfico experiente para criar e otimizar materiais promocionais essenciais para nossas atividades comerciais. O projeto consiste em duas partes principais:Primeiro, a criação de uma lâmina de uma página em formato PDF. Este material será utilizado como um recurso residual de alto impacto após contatos comerciais, visando reforçar nossa mensagem e deixar uma impressão duradoura nos potenciais clientes. A lâmina deve ser visualmente atraente, concisa e eficaz em comunicar nossos principais diferenciais e proposta de valor.Segundo, a melhoria e otimização de um material promocional existente de 8 páginas, também em formato PDF. Este documento atual precisa ser revisado e aprimorado em termos de design, layout, clareza da mensagem e impacto visual. O objetivo é torná-lo mais profissional, envolvente e alinhado com nossa identidade de marca, garantindo que ele cumpra seu propósito de forma mais eficiente em nossas estratégias de vendas.Buscamos um profissional com forte senso estético, atenção aos detalhes e capacidade de transformar conceitos em designs impactantes e funcionais. É Fundamental que o freelancer compreenda a importância de materiais de marketing de alta qualidade para o sucesso comercial.;437;676;fixed;entre 50 y 100 usd;open;FALSO;2025-7-13, 06:32
3165405;5055439;5058183;ES;rebuy;vectorizacion-de-logo-y-creacion-de-manual-de-identidad-de-marca-basico;Vectorización de Logo y Creación de Manual de Identidad de Marca Básico;Necesitamos un profesional para vectorizar un logo existente desde un archivo psd a formato ai. Es crucial que el logo resultante tenga trazos completamente editables y que no se realicen cambios en el diseño original. Además, se requiere ajustar los colores del logo a los valores Pantone específicos que proporcionaremos. Finalmente, el proyecto incluye la creación de un manual de identidad de marca básico, que deberá detallar el uso del logo, la paleta de colores (incluyendo los códigos Pantone), y las tipografías principales. Buscamos un diseñador con experiencia en vectorización y creación de manuales de marca.;437;676;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-13, 06:37
3165410;10326499;10329187;ES;rebuy;desarrollo-de-plataforma-web-e-commerce-de-motos-con-diseno-personalizado;Desarrollo de Plataforma Web E-commerce de Motos con Diseño Personalizado;Se busca un desarrollador web experimentado para crear una plataforma de comercio electrónico de motocicletas. El sitio debe tener una funcionalidad similar a rkmotonet.com, incluyendo un catálogo de productos, carrito de compras, gestión de usuarios y un sistema de búsqueda eficiente. El diseño visual, los colores y la estética general del sitio deben inspirarse en motos360.com, asegurando una interfaz moderna, atractiva y fácil de usar. Es fundamental que la plataforma sea completamente responsive para garantizar una experiencia óptima en dispositivos móviles y de escritorio. Se valorará la experiencia en desarrollo de e-commerce y la capacidad para implementar diseños personalizados.;67;146;fixed;entre 100 y 250 usd;open;FALSO;2025-7-13, 06:50
3165422;11681450;11684323;ES;new;desarrollador-back-front-fullstack-para-app-movil-ios-y-android;Desarrollador back/front/fullstack para app Móvil Ios y Android.;"Somos una empresa de una aplicación móvil desarrollada en Dart, usando el SDK de Flutter, que permite crear apps al mismo tiempo en iOS y Android.
El backend esta programado en python, usando el framework de Django.

La aplicación consiste en una red social que te permite subir una foto la cual se geolocaliza en el mapa automáticamente en el mapa en ""chinchetas"" que se van agrupando en este dependiendo de la distancia; un perfil y un buscador de usuarios.  Además hay otras pequeñas funcionalidades como mensajes directos, un apartado de notificaciones, poder comentar un post... etc";67;228;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-13, 07:47
3165440;12274829;12277911;BR;new;desenvolvimento-de-e-commerce-665;Desenvolvimento de e-commerce;"Preciso de um profissional para desenvolver uma plataforma de e-commerce completa para o meu negócio.
Busco um desenvolvedor experiente para criar uma loja virtual funcional e atrativa.";67;146;fixed;entre 50 y 100 usd;open;FALSO;2025-7-13, 08:37
3165471;12275003;12278085;US;new;criacao-de-designs-criativos-para-marca-de-vestuario;Criação de Designs Criativos para Marca de Vestuário;Estamos buscando um designer talentoso e criativo para desenvolver uma série de designs inovadores para nossa nova marca de vestuário. O projeto envolve a concepção de ideias originais para estampas de roupas, criação de frases impactantes e desenvolvimento de ilustrações exclusivas que capturem a essência da nossa marca e atraiam nosso público-alvo. Buscamos um profissional com um portfólio que demonstre criatividade e habilidade em design gráfico e ilustração, capaz de transformar conceitos em visuais atraentes e comercialmente viáveis. O objetivo é criar uma identidade visual forte e coesa para a coleção de vestuário.;437;676;hourly;mas de 45 usd/hs;escrowing;VERDADEIRO;2025-7-13, 09:42
3165474;12275042;12278124;ES;new;diseno-de-imagen-de-marca-integral-para-presencia-digital-en-web-y-redes-sociales;Diseño de Imagen de Marca Integral para Presencia Digital en Web y Redes Sociales;Buscamos diseñadores gráficos talentosos para desarrollar y proyectar una imagen de marca coherente y atractiva en nuestra plataforma web y en todas nuestras redes sociales. El objetivo es crear una identidad visual sólida que resuene con nuestra audiencia y fortalezca nuestra presencia digital. Las responsabilidades incluirán: Desarrollo o refinamiento de la identidad visual de la marca, incluyendo paleta de colores, tipografía y elementos gráficos. Diseño de elementos gráficos para el sitio web, como banners, iconos, y layouts visuales que mejoren la experiencia del usuario. Creación de plantillas y contenido visual optimizado para diversas plataformas de redes sociales (Facebook, Instagram, Twitter, LinkedIn, etc.). Asegurar la consistencia de la marca en todos los puntos de contacto digitales. Colaboración para entender la visión de la marca y traducirla en diseños impactantes. Esperamos profesionales con experiencia comprobable en diseño de marca y creación de contenido visual para entornos digitales.;437;676;fixed;entre 100 y 250 usd;cancelled;VERDADEIRO;2025-7-13, 09:52
3165481;4283672;4286433;ES;rebuy;desarrollador-react-native-para-rediseno-integral-de-app-de-recetas-airfryer;Desarrollador React Native para Rediseño Integral de App de Recetas Airfryer;"Somos una startup de recetas para Airfryer con funcionalidades de red social. La aplicación (MVP) ya está desarrollada, alojada en GitLab y funcionando sobre infraestructura DigitalOcean. Buscamos reemplazar por completo el frontend móvil en React Native, manteniendo la lógica de negocio actual en PHP + Symfony y la base de datos existente. El nuevo diseño ya ha sido realizado en Figma y está listo para ser implementado.

Responsabilidades clave del proyecto:
- Analizar la arquitectura actual del repositorio en GitLab y proponer mejoras para el Front-End.
- Implementar un nuevo diseño ui/ux en react native, asegurando una optimización completa para plataformas ios y android.
- Integrar de manera eficiente las llamadas a los controladores del backend (Symfony) y gestionar adecuadamente los estados locales y del servidor.
- Colaborar estrechamente con el equipo de backend para comprender las rutas de API, el sistema de autenticación, los procesos de subida de imágenes y la gestión de notificaciones.
- Asegurar la compatibilidad total con la base de datos relacional existente (MySQL/PostgreSQL).
- Realizar pruebas exhaustivas, optimización de rendimiento y debugging en dispositivos reales y emuladores para garantizar una experiencia de usuario fluida.
- Documentar de forma clara el código desarrollado y los procesos de despliegue continuo (ci/cd) en gitlab.

Stack y requisitos técnicos esenciales:
Infraestructura:
- Experiencia con DigitalOcean Droplets.
- Conocimiento en gestión de secretos y despliegues utilizando Gitlab ci/cd.
Backend (para fines de colaboración y pruebas):
- Familiaridad con PHP 8.3 + Symfony.
Frontend móvil:
- Dominio de React Native (se requiere la última versión estable).
- Experiencia en el manejo de librerías de navegación (como React Navigation) y gestión de estado (preferiblemente Redux, MobX o Context API).
- Capacidad para integrar con APIs RESTful (controladores de Symfony).
- Habilidad para utilizar librerías de UI (por ejemplo, NativeBase, React Native Paper, o similares).
- Experiencia con módulos nativos para funcionalidades específicas (cámara, notificaciones push, etc.), Si fuera necesario.
Habilidades adicionales valoradas:
- Control de versiones avanzado con Git (especialmente en entornos GitLab).
- Conocimientos básicos de bases de datos relacionales (MySQL/PostgreSQL).
- Experiencia previa en el desarrollo de aplicaciones de recetas, e-commerce o plataformas de redes sociales.
- Inglés técnico deseable para la lectura y comprensión de documentación.";67;228;fixed;entre 1000 y 3000 usd;open;VERDADEIRO;2025-7-13, 10:03
3165482;12275078;12278160;BR;new;criacao-de-landing-page-responsiva-no-webflow-para-captacao-de-leads-de-aplicativo-1;Criação de Landing Page Responsiva no Webflow para Captação de Leads de Aplicativo;Estamos buscando um profissional experiente para desenvolver uma landing page de alta conversão no Webflow, com o objetivo principal de captar leads para o nosso aplicativo. A página deve ser totalmente responsiva, garantindo uma experiência de usuário impecável em dispositivos desktop e mobile. Será essencial a integração de um formulário de captura de e-mail com uma ferramenta de e-mail marketing, como o Mailchimp, para automatizar o processo de coleta de dados. O conteúdo da página deverá incluir um texto persuasivo que destaque os benefícios do aplicativo e uma seção detalhada explicando suas principais funcionalidades. Além disso, a landing page precisará de um botão de call-to-action (CTA) proeminente e otimizado para incentivar a conversão. O prazo de entrega esperado para este projeto é de até quatro semanas.;67;497;hourly;entre 15 y 45 usd/hs;open;FALSO;2025-7-13, 10:07
3165489;10361136;10363824;BR;new;implementacao-completa-de-manychat-para-instagram-e-criacao-de-loja-no-instagram;Implementação Completa de Manychat para Instagram e criação de Loja no Instagram;Estamos buscando um especialista em Manychat para implementar e configurar um fluxo completo de automação para nossa loja no Instagram. O objetivo é criar uma experiência de compra fluida e automatizada para nossos clientes, desde a descoberta do produto até o suporte pós-venda. O profissional será responsável por toda a configuração, integração com o Instagram e garantia de que todas as funcionalidades operem de forma eficiente e sem falhas. Isso inclui a criação de menus interativos, respostas automáticas, fluxos de vendas, captura de dados e qualquer outra funcionalidade necessária para otimizar a interação e as vendas através do Manychat no Instagram. Buscamos alguém com experiência comprovada em automação de marketing e e-commerce via Manychat.;67;146;fixed;entre 0 y 50 usd;open;FALSO;2025-7-13, 10:22
